customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3761-FLYZI,Female,1.014263184340967,Yes,No,74.711953403802,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,7082.45,No
2058-DCJBE,Male,0.07972031279022704,No,No,13.695973530426526,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,324.6,Yes
5364-XYIRR,Male,0.040623078464425276,Yes,No,68.240267273035,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,4812.75,Yes
4829-AUOAX,Female,0.041056309189733825,No,No,51.66132695779398,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,Yes
1219-NNDDO,Female,0.04514899769241838,No,No,24.285774117363403,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.85,663.55,No
8388-DMKAE,Female,0.04976284091761252,No,No,14.058643888631181,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,174.65,No
4403-BWPAY,Male,0.025398141192515523,No,No,24.292807720224545,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.8,321.7,No
9659-QEQSY,Female,0.05397289508357844,No,No,54.768671512497846,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,5125.5,No
5405-ZMYXQ,Female,0.07736616523030106,No,No,24.063533163961477,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,548.9,No
5047-LHVLY,Male,1.0425911669387085,No,Yes,10.961921045177812,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,Yes
1442-OKRJE,Male,-0.02032626675625384,Yes,Yes,77.29572214572774,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,7031.3,No
4737-AQCPU,Male,0.021337492768394903,Yes,Yes,82.62378943112753,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.1,5016.65,No
9158-VCTQB,Female,0.06511324923941267,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.6,4594.95,Yes
2808-CHTDM,Female,0.06554720529336162,Yes,Yes,32.392611130104605,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,611.45,No
6311-UEUME,Female,0.011131002966575154,No,No,42.407909080253475,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.9,2384.15,Yes
0793-TWELN,Female,0.12926392651941557,No,No,14.340009177163981,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,No
3283-WCWXT,Male,-0.009415503934056053,Yes,Yes,19.764420760960384,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,153.3,No
1060-ENTOF,Female,1.0894473542464576,Yes,No,75.29671100678249,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,7035.6,No
0999-QXNSA,Male,1.0558276090913403,No,Yes,19.131327859216878,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,344.2,No
5451-MHQOF,Male,0.05171125150183682,Yes,Yes,68.85585649969887,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.45,1431.65,No
4836-WNFNO,Female,-0.0035698286954266092,Yes,No,85.53536640869243,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1849.2,No
9225-BZLNZ,Male,0.030233823182576242,Yes,No,81.46586606672224,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6083.1,No
0354-VXMJC,Male,0.05113698704689657,Yes,Yes,36.125901897452664,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,426.65,No
4422-QVIJA,Female,0.05957222326342764,No,Yes,44.49483285936196,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.15,1655.35,No
9365-SRSZE,Male,1.0681071959461745,Yes,No,39.106790213676234,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,1943.9,No
6839-ITVZJ,Female,0.059464025830397324,Yes,Yes,35.97691915907011,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.05,1616.15,Yes
8332-OSJDW,Male,0.008419192419590361,Yes,Yes,22.376147957457704,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.4,314.95,No
4735-BJKOU,Female,-0.005520814875651106,No,No,50.53545633811714,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,804.85,No
0274-JKUJR,Male,0.11207541181691769,Yes,Yes,21.98726516060745,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,No
5740-YHGTW,Male,0.029090360258920075,Yes,Yes,79.82235405002909,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.55,6669.05,No
8917-SZTTJ,Male,0.026614705527535993,Yes,Yes,73.68526221270882,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1161.75,No
1696-MZVAU,Male,0.047618919559952066,Yes,Yes,48.56789987562859,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,947.75,No
7359-WWYJV,Male,0.06968367398441329,Yes,No,84.72569628094638,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,8375.05,No
0375-HVGXO,Female,0.12565527491078837,No,No,9.787320942235176,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,Yes
4906-ZHGPK,Male,-0.005852942354192973,Yes,Yes,70.10643531978954,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,3770,No
8593-WHYHV,Male,0.07983260576710116,No,No,13.633284063075509,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,264.8,Yes
3795-GWTRD,Female,0.010829225404492118,Yes,Yes,74.76252972872177,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,No
1298-PHBTI,Male,0.037678890216182176,Yes,Yes,74.30251084151584,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,6152.4,No
6223-DHJGV,Female,0.04742460790698577,No,No,52.5893471977826,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,958.1,No
6961-MJKBO,Male,0.07480392143201584,No,No,54.523728701707334,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,943,No
6097-EQISJ,Female,0.05926161431251247,Yes,Yes,78.84190388443888,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6615.15,Yes
4423-YLHDV,Female,0.09821788636376828,Yes,No,,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4,2200.25,Yes
8158-WPEZG,Male,0.01603299841392386,No,No,20.35473716486528,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,No
0107-YHINA,Male,0.0791634903892567,No,Yes,7.3336480780394595,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,Yes
4918-FYJNT,Female,1.0379598975588906,Yes,No,64.02440774689427,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,5044.8,No
0727-BNRLG,Male,-0.03066678609488766,No,No,74.7604870080304,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,No
4854-CIDCF,Female,1.0609148290340613,No,No,12.378776424896676,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,196.4,No
8640-SDGKB,Male,0.06377745563178815,No,No,11.287613906912048,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4,299.7,Yes
3280-MRDOF,Male,1.0759640907441783,No,No,43.400921448762524,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,2093.9,No
6435-SRWBJ,Female,0.1086130577751852,No,No,19.248629029025643,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75,No
9964-WBQDJ,Female,0.13677700368942539,Yes,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,1725.4,No
6303-KFWSL,Female,0.048264953773688724,No,No,38.88192265259533,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.2,No
1702-CCFNJ,Male,0.08325049042441257,Yes,No,62.982770033377406,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,3169.55,No
8932-CZHRQ,Male,0.07256017901872938,No,No,79.25677201576617,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5233.25,No
0386-CWRGM,Female,0.093959781004263,Yes,Yes,55.727432469552944,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,967.85,No
5515-RUGKN,Male,0.018494168465662944,No,No,17.455798993238215,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.05,No
0404-AHASP,Male,0.08522167442751631,Yes,No,80.93643753793629,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1421.9,No
7279-NMVJC,Female,0.06343534028978151,No,No,32.930653935459354,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,323.15,No
2081-VEYEH,Male,0.00852007625895091,No,No,13.306520364723909,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,318.6,No
6407-UTSLV,Female,1.0393273206973381,No,No,13.046620896000219,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,No
4116-TZAQJ,Female,0.004265433997076504,No,No,17.540602900989477,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,639.65,Yes
9060-HJJRW,Female,0.0030273189821622137,No,No,61.94345723280547,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,2928.5,No
2587-YNLES,Female,0.04249277143918385,Yes,Yes,19.98247165578765,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,100.35,No
7398-SKNQZ,Female,0.0575163822311093,Yes,No,13.489012377071935,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,No
5935-FCCNB,Female,1.0903572518795548,No,No,28.550336095703262,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1608.15,No
1958-RNRKS,Male,0.06612826822737436,Yes,No,43.092202605162846,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,No
5136-RGMZO,Male,0.07456644071220637,No,No,40.303804794479746,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,No
8345-MVDYC,Female,0.06733577318465736,No,No,59.15992886817767,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,No
8226-BXGES,Male,0.07715469991865817,Yes,No,77.25690953266823,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,No
3877-JRJIP,Male,0.05858272886235662,No,No,10.513425071746381,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,59.85,Yes
8375-DKEBR,Female,1.0488648015526265,No,No,8.422097343676585,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes
9705-IOVQQ,Male,1.0136433403125567,Yes,Yes,70.88542971504974,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,No
1015-OWJKI,Male,0.047162413867047226,No,No,16.914580210846886,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,19.05,No
7511-YMXVQ,Male,-0.00798064871365408,No,No,19.57168488748725,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.4,418.8,Yes
2040-XBAVJ,Male,0.00045148179544667044,Yes,Yes,81.30979457327388,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.45,8100.55,No
7551-JOHTI,Female,0.08163554215201801,No,No,12.79204259675031,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,Yes
8887-IPQNC,Female,0.08837009459299344,Yes,No,21.616772799545164,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45,No
8646-JCOMS,Female,0.012245280922290304,Yes,No,80.49657702932177,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55,6130.95,No
9804-ICWBG,Male,0.018502595544453118,No,No,10.359431312607427,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,Yes
1222-KJNZD,Male,0.052452917335105535,Yes,Yes,52.906083185003496,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,No
0106-GHRQR,Male,0.11156017487800629,No,No,29.057373301384978,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,No
5318-IXUZF,Female,0.07731059828811249,No,No,8.326343341577715,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.15,183.75,Yes
3768-VHXQO,Male,0.07345349938632321,Yes,No,79.96629811568518,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1583.5,No
8952-WCVCD,Female,0.06629581147879565,Yes,No,47.04930789057344,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,4162.05,No
2418-TPEUN,Female,0.05277709094700102,Yes,Yes,65.67182419875272,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,No
3963-RYFNS,Female,0.03170657417222645,No,No,86.48852704580746,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,No
3198-VELRD,Female,0.04578405698540364,Yes,Yes,17.000688716971695,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,264.85,Yes
8540-ZQGEA,Female,0.09867645036034917,Yes,No,64.95471420517386,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1102.4,No
1320-REHCS,Male,1.0501211629451261,No,No,63.49211112356293,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832,No
4137-JOPHL,Female,0.1287292191550483,No,No,62.65468552600137,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,No
9436-ZBZCT,Male,0.11915937178644528,No,No,29.05625148644955,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.95,1178.4,Yes
7801-CEDNV,Male,0.042447140261061,Yes,No,39.13467546004005,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.7,1421.75,No
2057-BOYKM,Female,1.0245987725191936,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,No
3658-QQJYD,Male,-0.0028739885724938727,No,No,71.49671024185018,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.3,4698.05,No
1803-BGNBD,Female,0.09630978252680285,No,No,23.172178606949103,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.3,654.5,No
0134-XWXCE,Female,1.0311901338662572,No,No,55.77537847768479,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,No
6950-TWMYB,Male,0.04534253697944703,Yes,Yes,64.03788526848207,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.95,4362.05,No
5848-FHRFC,Female,0.10428658014035588,No,No,77.94333929192409,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1386.9,No
2243-FNMMI,Male,0.028360033994175027,No,No,30.495893641515014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,415.4,No
2511-MORQY,Male,0.07878360374056051,Yes,Yes,62.64679093714703,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,No
5356-KZCKT,Male,0.06006075942153771,No,No,69.02984039469159,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1513.6,No
9470-XCCEM,Male,0.020326931352864105,Yes,Yes,45.01700362245378,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,No
6519-CFDBX,Female,0.007737051330055894,No,No,14.133387251919434,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,80.95,No
3902-MIVLE,Male,0.10312493400442682,Yes,Yes,74.50980712848647,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.7,4676.7,No
0409-WTMPL,Female,0.013706188163919372,Yes,No,70.06538064558853,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,No
8763-KIAFH,Female,0.08449757298902011,Yes,Yes,38.15129998290015,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,No
3669-WHAFY,Female,0.05969440828095133,Yes,No,83.1098020041732,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,No
3055-VTCGS,Female,0.04402302116013679,No,No,78.09714555581233,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,No
3144-KMTWZ,Male,0.08880474841563776,Yes,No,80.44179889121692,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,No
7279-BUYWN,Female,1.0111292102317115,No,No,53.257938388496484,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,Yes
7156-MHUGY,Male,,No,No,25.74412278494149,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.15,Yes
7198-GLXTC,Male,0.06601965507949226,No,No,9.82124476303913,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,Yes
2007-QVGAW,Female,,Yes,Yes,76.13454299419831,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.35,1292.65,No
